,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T20:07:00.000Z,0.46498377058062806,502630237.0107526,-12.2756,0.11034001,0.5956153,-13.4432609,-5.26029873,-4.92902708,-3.27309856,15688100694.983091,1.5029,20924269676.13,,2022-08-24T20:07:00.000Z,,,,,,2022-08-24 20:09:05.905855
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T20:07:00.000Z,35.84666726503908,909308473.6654495,1.5343,-0.13873148,0.97647127,-11.78792632,-6.60532536,-11.11441929,-18.70559272,12519478462.225077,1.1995,18339762435.52,,2022-08-24T20:07:00.000Z,,,,,,2022-08-24 20:09:05.905855
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:07:00.000Z,0.06917729848852783,332803363.3275888,-4.9329,-0.02435711,1.05283603,-15.43034463,7.21854488,2.43701471,-11.88593664,9177805062.674894,0.8792,9177805062.67,,2022-08-24T20:07:00.000Z,,,,,,2022-08-24 20:09:05.905855
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6943790406.4714575,,2022-08-24T20:07:00.000Z,7.673800778073348,313521421.334505,-11.9217,-0.27649981,0.58628568,-8.73925485,9.53344915,-4.3011799,-16.35461931,8639813405.962278,0.8279,9405887028.04,,2022-08-24T20:07:00.000Z,,,,,,2022-08-24 20:09:05.905855
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:07:00.000Z,1.3280813320656901e-05,391343833.3889449,-4.4496,0.05034094,0.59430044,-13.20041624,19.83925287,15.28456529,23.65537381,7292006907.983946,0.6985,7832160847.5,,2022-08-24T20:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:09:05.905855
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T20:07:00.000Z,0.9996955716643262,418858189.3812644,-9.0618,-0.02289463,-0.03134369,0.07788571,-0.00533767,-0.02696421,-0.10086835,6960717946.804241,0.6668,6960717946.8,,2022-08-24T20:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:09:05.905855
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:07:00.000Z,0.8337666354945698,323320570.30092925,-16.8081,0.33595357,0.28989701,-7.00138434,1.51297672,38.47980367,38.42781626,6705255231.072642,0.6425,8337666354.95,,2022-08-24T20:07:00.000Z,,,,,,2022-08-24 20:09:05.905855
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T20:07:00.000Z,23.446216905916963,360648036.61735886,-20.331,0.61382572,0.34014434,-10.14640268,7.31489627,15.0382674,-3.01047694,6682904403.940631,0.6402,16881276172.26,,2022-08-24T20:07:00.000Z,,,,,,2022-08-24 20:09:05.905855
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T20:08:00.000Z,21709.93156113432,31957799348.044323,-0.6126,0.03930944,0.77483654,-6.6082959,-1.75472358,2.3886213,-26.00180366,415330529702.90454,39.7916,455908562783.82,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T20:08:00.000Z,1678.0542807261347,16895461863.999514,-9.0604,0.33141907,1.48460833,-8.47287734,10.74488584,39.11192938,-8.12395967,204882951104.13522,19.6292,204882951104.14,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:08:00.000Z,1.0000042881716569,48699610545.866035,-8.0759,0.00195108,0.00294377,-0.00564101,-0.00213088,0.04702641,0.10173645,67549844679.71376,6.4714,69158073593.43,,2022-08-24T20:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:10:06.463873
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T20:08:00.000Z,0.9999361473459515,7358852994.494955,35.1161,-0.01475012,-0.00580408,0.00076041,-0.02201516,-0.00682161,-0.04746144,52271497196.99322,5.008,52271497196.99,,2022-08-24T20:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:10:06.463873
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:08:00.000Z,299.0381835205529,939190196.9048316,-14.425,0.081008,0.17038542,-2.74974281,17.70216845,26.65398985,-3.18803437,48246001490.534775,4.6218,59807636704.11,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T20:08:00.000Z,0.9999165948097636,4790939569.077372,-0.832,-0.03111904,-0.02411563,-0.01896756,-0.09058857,0.03756288,-0.10418216,19078977712.57106,1.8284,19078977712.57,,2022-08-24T20:08:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:10:06.463873
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:08:00.000Z,0.35008650431751054,933208133.4387883,-1.1328,0.67387876,1.28826855,-7.09096401,1.46037439,-3.18993589,-10.66120638,17342313466.824593,1.6615,35008650431.75,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T20:08:00.000Z,0.4649384240789863,502588336.8934848,-12.2548,0.08701727,0.58838318,-13.46026033,-5.25178792,-4.95642461,-3.27980789,15686570748.07111,1.5027,20922229083.55,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T20:08:00.000Z,35.8444947076112,909253552.9733915,1.5563,-0.16335915,0.98319687,-11.80534319,-6.64344698,-11.14070251,-18.73472253,12518719694.730034,1.1994,18338650918.32,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:08:00.000Z,0.06916561193067616,332797232.11300933,-4.55,-0.05469819,1.03455417,-15.47264628,7.19976908,2.33356471,-11.89979321,9176254598.11268,0.879,9176254598.11,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6942876499.196274,,2022-08-24T20:08:00.000Z,7.6727907904514785,313194485.4227658,-11.9196,-0.32985331,0.5782515,-8.80244032,9.526799,-4.34710262,-16.36632321,8638676276.546537,0.8279,9404649071.82,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:08:00.000Z,1.3279883185018557e-05,391351366.29669863,-4.4572,0.04305583,0.58748789,-13.21433275,19.83869111,15.18803237,23.64545144,7291496204.660557,0.6985,7831612313.94,,2022-08-24T20:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:10:06.463873
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T20:08:00.000Z,0.9996643578455061,418716507.9729347,-9.1189,-0.0297882,-0.0342222,0.04848294,-0.01398629,-0.03576277,-0.10482025,6960500610.051927,0.6668,6960500610.05,,2022-08-24T20:08:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:10:06.463873
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:08:00.000Z,0.8336882659270314,323284056.04521096,-16.7784,0.30310215,0.28753008,-7.01919941,1.49979394,38.43264919,38.38358391,6704624973.239907,0.6425,8336882659.27,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T20:08:00.000Z,23.442904986393284,360622073.80247676,-20.3249,0.5818754,0.3325573,-10.18193759,7.28334375,14.98035609,-3.03811481,6681960403.394227,0.6401,16878891590.2,,2022-08-24T20:08:00.000Z,,,,,,2022-08-24 20:10:06.463873
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130900.0,19130900.0,,1,,,,2022-08-24T20:09:00.000Z,21704.798374751426,31958455754.136036,-0.5763,0.00523605,0.76800296,-6.65053298,-1.78415644,2.40085985,-26.01159406,415232327227.53204,39.7822,455800765869.78,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122095544.499,122095544.499,,2,,,,2022-08-24T20:09:00.000Z,1677.4114293378557,16897894371.138794,-9.0259,0.2710465,1.45651428,-8.53920878,10.68776903,39.11156471,-8.13253264,204804461813.85135,19.6217,204804461813.85,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:09:00.000Z,1.0000023895978774,48703801273.95395,-8.068,0.00219585,0.00232089,-0.00528448,-0.00210354,0.04785301,0.1038923,67549716431.899796,6.4714,69157942292.28,,2022-08-24T20:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:11:06.918166
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T20:09:00.000Z,0.9999393561111122,7359304175.955231,35.1244,-0.0149642,-0.00677275,-0.00318403,-0.02070068,0.00303955,-0.04286954,52271664934.66282,5.008,52271664934.66,,2022-08-24T20:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:11:06.918166
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:09:00.000Z,298.9512361022383,939218546.5844325,-14.3707,0.0377731,0.15977976,-2.82075789,17.67911237,26.69699384,-3.20636409,48231973632.205055,4.6204,59790247220.45,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T20:09:00.000Z,0.9998897543849659,4793911010.72093,-0.6649,-0.03608117,-0.03295307,-0.02681677,-0.09023756,0.04882321,-0.10800024,19078465581.9902,1.8284,19078465581.99,,2022-08-24T20:09:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:11:06.918166
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:09:00.000Z,0.3500319315155758,933248311.1203396,-1.1236,0.63967232,1.27333943,-7.11849529,1.43353821,-3.20494631,-10.67865959,17339610081.729073,1.6613,35003193151.56,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T20:09:00.000Z,0.464932400371011,502467110.1001071,-12.1846,0.07422477,0.59492024,-13.49645711,-5.24412814,-4.92856621,-3.2680402,15686367514.015963,1.5027,20921958016.7,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T20:09:00.000Z,35.82149140705235,910143561.8529327,1.7626,-0.23720151,0.96181001,-11.89065444,-6.71751323,-11.16468387,-18.77572626,12510685772.809837,1.1986,18326882039.94,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:09:00.000Z,0.0691541636475149,332813199.4067008,-4.375,-0.07965236,1.03079135,-15.52627298,7.17476287,2.3943424,-11.89841361,9174735745.635752,0.8789,9174735745.64,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6941646616.175061,,2022-08-24T20:09:00.000Z,7.671431608112633,313291761.0961847,-11.8465,-0.36543552,0.57991061,-8.86700118,9.49818622,-4.33671672,-16.36919911,8637145994.209023,0.8277,9402983102.64,,2022-08-24T20:09:00.000Z,,,,,,2022-08-24 20:11:06.918166
